0.013772164	-0.014720411	-0.027070204	0.005652796	-0.024880204	-0.016334688	-0.055359583	0.030005254	0.0004554268	0.057346385	-0.03415948	-0.033030614	-0.025805874	-0.03650752	0.022656338	0.03181144	-0.015171957	-0.005915257	0.060236283	-0.00866969	0.018750463	-0.008776932	0.034791645	-0.012090153	0.0026189687	-0.01599603	-0.012022422	0.018863348	0.032262985	-0.0038324995	0.020850152	-0.010645205	0.0065248446	0.030185873	-0.0017553864	0.0070046126	-0.0020432472	-0.05707546	0.0025808695	-0.010673427	0.011954689	0.016278246	-0.058114015	0.02953113	0.0030902703	-0.007648066	-0.0039143423	-0.0025611145	0.04587711	0.052830923	-0.019789018	-0.0056076413	-0.035468966	0.039984427	-0.01329804	-0.02835711	-0.0017511531	-0.00904786	-0.018456956	-0.006135386	-0.016357265	-0.00938652	0.010385565	-0.00084029953	-0.011853091	0.025851028	-0.012428813	-0.01574768	-0.015510617	-0.016786234	0.0138737615	-0.03727515	-0.046825357	0.0076875766	-0.027137935	-0.020105101	-0.025376905	0.04863154	-0.02170809	0.011266082	-0.033188656	0.003857899	-0.010571829	-0.017192626	-0.004044162	-0.016176648	-0.0009955185	-0.020138968	-0.0355367	0.054591954	0.0039538527	-0.009584071	-0.027363708	0.018705307	-0.024970513	0.023209482	-0.0152396895	-0.05581113	0.0024820939	0.050437726	0.06664824	-0.03862979	0.014347885	-0.004473131	0.011661184	-0.034046594	0.0068804375	-0.02752175	0.016007317	-0.059107415	-0.0299601	-0.01498005	-0.010752447	0.019890616	0.02103077	0.009301854	0.08588412	0.029666595	-0.036484946	0.013027112	-0.033775665	0.06858989	0.012733607	-0.07319566	0.044477314	-0.012665875	0.027544327	-0.017429689	-0.023390101	-0.027047627	-0.02440608	0.05251484	-0.008759999	-0.020906596	0.014088246	-0.02971175	0.009177679	0.011604741	0.004811791	0.06348742	0.00866969	-0.015533194	0.0038042779	0.03104381	-0.016357265	-0.022566028	-0.000634987	-0.016910411	-0.015329998	-0.02053407	-0.040007006	-0.00077891746	-0.038697522	0.0052661593	-0.0054608886	-0.062629476	0.0015860565	0.050031334	-0.02297242	-0.02203546	0.035062574	-0.001697532	0.007862551	-0.016639482	-0.017644173	0.018998813	-0.03282742	-0.027476596	-0.011999844	-0.04282917	-0.013219019	0.020477626	-0.0030366492	-0.045651335	0.023638451	-0.042896904	-0.013783452	0.011706339	-0.024518967	-0.041497108	0.014426906	0.026347728	0.021753246	0.018581131	-0.0133431945	0.024654431	-0.044522468	0.08385216	0.047502674	-0.025625255	-0.007286829	0.017576441	0.008799509	0.012857782	-0.001508447	0.0066603087	0.03458845	0.0075351796	0.012146597	-0.012022422	-0.008720489	0.04005216	0.071389474	0.034136903	-0.0059434786	-0.0051504504	-0.026663812	-0.035378657	-0.03205979	-0.04242278	0.03549154	0.004642461	0.017711906	-0.031021234	-0.034701336	-0.044138655	0.022825668	-0.042987213	0.047592986	0.08362638	0.03788474	0.023028864	0.011203994	-0.01758773	-0.016402422	-0.028989276	0.07089277	-0.01834407	-0.04285175	-0.0019416492	-0.062268242	0.003395064	0.0025935692	-0.013647988	-0.0013722775	-0.098166175	-0.022746647	0.038449172	0.01792639	-0.069763914	0.025151132	0.03573989	-0.0006808472	0.0207034	0.048857313	-0.03079546	0.033640202	-0.05048288	-0.028063605	-0.0063724476	0.03881041	0.02078242	0.017655462	-0.008940618	0.057933398	-0.025354328	0.01026139	-0.013252885	0.018287627	-0.0068522156	0.0074110045	-0.008077036	-0.021516183	-0.026573502	-0.032962885	0.0026514237	-0.0059547676	0.02894412	0.02196773	0.032172676	-0.025376905	-0.01683139	0.050618347	-0.0009157924	-0.0014830475	-0.0042078476	0.040616594	0.01650402	0.018321494	0.077440195	-0.013038401	-0.00045648514	-0.011435411	-0.023412678	0.004526752	-0.003581327	0.039171644	-0.050437726	0.009205901	0.008974483	-0.018614998	-0.05766247	-0.051972985	-0.04547072	0.012394947	-0.022915976	0.02306273	0.0025343038	0.04495144	-0.0015394908	0.005982989	0.013388349	0.054140408	-0.030140718	-0.02397711	0.04939917	0.07292473	-0.05427587	0.017294224	0.0010844168	0.029869791	0.030908348	0.04763814	-0.03079546	0.00001247926	-0.026957316	-0.058339786	0.0282668	-0.030592265	-0.0049162107	0.050211955	-0.0017215204	-0.01624438	-0.024089998	0.014573658	-0.050121643	-0.04332587	0.016594328	-0.012146597	-0.066783704	-0.006993324	0.006965102	-0.037500925	-0.07775628	-0.039352264	-0.0022718424	-0.005881391	-0.01658304	0.0054072673	0.015657369	-0.02548979	-0.027657213	-0.0072586075	0.031946905	0.012869071	0.009200256	0.023435256	-0.031021234	0.01783608	0.0681835	-0.061816696	-0.017723193	0.031201852	-0.04542556	-0.027905565	-0.054230716	0.052379377	0.004952899	-0.011051597	0.018750463	-0.0087148445	-0.048405766	-0.01826505	0.027860409	-0.0080318805	-0.0060563656	0.007975438	0.04081979	0.036575254	-0.007964148	0.032556493	0.016763657	0.041022986	0.014686544	-0.029418245	-0.040345665	-0.025444636	-0.008957551	-0.028966699	-0.02702505	-0.008731778	-0.0065022674	0.019089121	-0.0018033632	0.027205667	0.017395822	0.023254637	0.010080772	-0.03578505	-0.010718581	0.020827575	-0.022137059	0.039352264	0.0072078086	-0.0032285564	0.039329685	0.05192783	-0.012169174	-0.004179626	-0.024428656	-0.017734483	-0.030343914	-0.032421026	-0.008844664	0.023864225	0.0037055023	-0.031088965	-0.014122112	0.06962845	0.029689172	-0.030185873	-0.0355367	0.008257654	0.026370306	0.03307577	0.055901438	-0.0026006247	0.029802058	-0.03325639	-0.026031647	0.0069989683	-0.026121955	-0.046644736	-0.006965102	0.019924482	0.030908348	0.051385973	-0.038674943	-0.040187623	0.0212001	0.01868273	-0.014302731	0.06854474	0.0029209405	-0.0051786723	-0.08376185	-0.0255801	0.0036462366	-0.0134447925	-0.02440608	0.018603709	-0.018298915	0.025941337	-0.009313144	-0.0036095486	0.012835205	-0.0018329959	-0.027137935	-0.026370306	0.038178243	-0.050889272	-0.028898966	0.012044999	-0.03777185	-0.008906752	0.004952899	0.008043169	0.00036899804	0.00040709725	-0.05097958	0.0021815333	-0.006733685	-0.013094844	0.038087934	0.041339066	-0.0086640455	0.026099378	-0.0017116428	0.04723175	-0.053959787	-0.006293427	-0.031066388	0.02406742	-0.010092061	-0.004554974	0.020319585	0.009115592	0.0051927827	0.018084431	-0.01925845	-0.00088404305	0.023909379	-0.02709278	0.019213296	-0.03409175	0.010701648	0.01337706	0.017666752	-0.00055067486	0.0022337432	-0.00021201512	-0.0028659082	0.012643297	-0.008940618	0.011085463	-0.050844118	-0.018219896	-0.059694428	-0.0027248	-0.0163234	0.052695457	-0.011819226	0.039871544	0.031111542	0.022757936	-0.0003848727	0.0599202	0.052830923	0.011796649	0.047141436	-0.03156309	0.013760875	-0.032849997	0.0052718036	0.00027410273	0.024722163	0.016108915	0.033707935	-0.013501235	0.034791645	0.043890305	0.0001689771	0.03853948	0.0023847292	-0.034656182	-0.042693708	-0.028989276	-0.058339786	-0.0069876797	-0.022374121	-0.04745752	-0.024270616	-0.007591623	0.03693649	-0.026302574	0.01834407	0.05730123	0.03350474	-0.04154226	0.04054886	0.011062886	0.018332781	0.013162576	0.021132369	0.019901905	-0.025986493	0.005297203	-0.038065355	0.009025282	0.0067111077	0.008844664	0.024518967	-0.00787384	-0.0019698709	0.00883902	0.0028475642	-0.00414576	-0.013060978	-0.02675412	0.012801339	0.0038042779	0.013422215	0.009262345	0.028379688	-0.03964577	-0.0078061074	-0.0151380915	0.00681835	0.0070554116	0.0021631892	-0.019551957	-0.03316608	0.028289378	-0.05915257	0.0025597033	-0.00850036	-0.028808657	-0.010904844	0.0035389944	0.01994706	-0.031946905	-0.020996906	0.007337628	0.033549894	-0.0657903	-0.009070437	-0.02456412	0.010041262	-0.002826398	0.053734016	-0.030027831	-0.042625975	-0.006033788	0.012507834	-0.0127110295	-0.014697834	0.0026641234	-0.011819226	-0.02129041	-0.033775665	-0.026663812	0.0005457361	0.023796493	0.01894237	0.0007746842	-0.03736546	-0.010238813	-0.021403296	0.016526597	-0.0059209014	0.011553942	0.00025240736	0.012778762	0.0109387105	-0.009521984	0.029124739	0.017192626	0.008765643	0.035198037	-0.045831952	-0.024722163	-0.040752057	-0.00185134	0.014031802	-0.028131338	0.020421183	-0.020895308	-0.028424842	-0.016729793	-0.018558554	-0.0050121644	-0.026889585	0.045831952	0.0030761594	0.017407112	0.0020855796	-0.028921543	0.04048113	0.0035248837	0.029689172	0.003928453	0.015691236	0.05242453	-0.009956596	0.0038437883	-0.043483913	-0.025444636	0.03199206	0.00024887963	0.016108915	0.06019113	0.03104381	0.024518967	0.002157545	-0.022374121	0.0017793748	0.013772164	0.036801025	0.0036744585	-0.009013994	-0.030998657	0.035401233	0.019495513	-0.034362677	-0.015363865	-0.0069312365	0.053959787	-0.030840615	-0.024089998	0.0055765975	0.0077835303	-0.026550924	-0.0064176023	0.01701201	0.026483193	0.025173709	-0.06615154	0.0046198834	0.017203916	0.0061805407	-0.021877421	0.0070667	-0.027566904	0.028628038	0.011418479	-0.011153195	0.0033103991	0.033301543	0.0013052511	-0.0036462366	-0.0074618035	0.034362677	-0.007969793	0.0015564238	0.009657447	-0.0031834017	0.0424002	0.0050996514	-0.0064571127	-0.012835205	-0.021425875	0.009900154	-0.051205356	0.00089744834	-0.013060978	0.012632009	-0.043754842	-0.009657447	0.02306273	0.001731398	-0.04443216	-0.0051645613	-0.053147003	0.009290566	0.021866132	0.0063668033	-0.0068465713	0.0029237627	0.034611028	0.019134276	-0.031359892	0.04763814	-0.049534634	-0.0424002	0.0036659918	0.029260203	-0.0048146127	0.019789018	-0.031247007	-0.0030281828	0.00425018	-0.009036571	0.012936803	-0.012462679	-0.025151132	-0.010741158	0.007286829	0.00051187014	-0.034611028	0.00342893	0.014697834	-0.053463086	-0.003993363	-0.04165515	0.04154226	0.03989412	0.0114466995	0.019043967	-0.004388466	-0.04668989	0.016086338	0.005881391	-0.035875358	0.014449483	0.02222737	-0.046915665	0.034430407	-0.010379922	0.043122675	-0.0404134	-0.03391113	0.040210202	-0.027070204	0.017316801	-0.015284844	-0.0064176023	-0.00011888368	0.021425875	-0.013986648	-0.0029971388	0.00024976156	-0.0051786723	-0.013806029	0.012564277	-0.009680024	0.024925359	-0.0147317	0.012914225	0.00850036	-0.010650849	0.05730123	-0.010780669	-0.03409175	0.01279005	0.0047694584	0.009934019	0.005260515	-0.02801845	0.0013010179	-0.018490823	0.015262267	-0.06082329	-0.0073602055	0.0090930145	0.032579068	0.0035220615	0.008692267	-0.006925592	-0.016932989	0.025015667	-0.006790128	-0.032330718	0.02079371	0.0059265457	-0.012090153	0.020985616	0.001886617	0.023615874	-0.0002338869	-0.047141436	0.04723175	0.024338348	-0.033346698	0.016549174	0.005568131	0.0059378343	0.013015823	0.02524144	0.041858345	-0.01800541	-0.012496545	-0.0012953735	0.021662936	-0.01925845	-0.00593219	0.008065746	0.008421339	-0.007456159	0.027792677	-0.041181028	-0.0068635046	-0.01127737	-0.01039121	-0.0012967846	-0.02297242	-0.0005584358	-0.0272734	-0.009301854	-0.0019670487	-0.0016255669	0.005655618	-0.009019638	-0.008782577	-0.013117421	0.035401233	0.032037213	0.036642987	-0.021437163	-0.013433504	0.04357422	0.04048113	-0.051115047	-0.003290644	-0.007219097	-0.02044376	0.01877304	0.0035785048	-0.009030927	0.011220926	-0.025602678	-0.01868273	0.01312871	0.0031410693	-0.0041090716	-0.009550205	0.020082524	0.0015902898	0.008178633	-0.033685356	0.019484224	-0.00883902	0.02372876	0.001379333	-0.04217443	0.0037167908	-0.0047045485	0.0097251795	0.010120283	0.023841647	0.015047782	0.020172833	0.028831234	0.008652757	0.01447206	0.024270616	-0.0212001	0.0016072227	0.03273711	0.02121139	-0.0134447925	0.029734327	0.0028616749	-0.026121955	0.019597111	0.024789894	-0.022170926	-0.0015733568	-0.00034553878	0.0002098985	-0.009555849	-0.014596236	-0.02844742	-0.032872573	-0.00069143035	0.015363865	0.0068522156	0.013828606	0.006220051	-0.015533194	0.03341443	0.046238344	0.010554896	-0.049624942	-0.018061854	-0.0016749547	0.033053193	0.008923684	-0.017734483	0.022870822	-0.019856751	0.021143658	-0.004890811	-0.0032172678	-0.009838066	0.015386442	0.0014371873	-0.03397886	0.020251853	0.015386442	-0.00668853	-0.028063605	-0.012090153	0.001011746	0.027724946	0.042016387	0.02693474	0.003530528	-0.0037788784	0.00740536	0.035649583	0.02576072	-0.0016354445	-0.010419432	-0.038991027	0.024541544	-0.0015507794	-0.017102318	0.010108993	0.008940618	0.004659394	0.019235874	-0.06068783	0.024586698	0.02314175	0.017486133	-0.009369587	-0.00479768	-0.005517332	-0.019506803	0.006259561	0.013580256	0.013410927	0.014201133	0.014855875	-0.023570718	-0.0040159402	0.0039623193	0.00039968907	-0.043371025	-0.011638607	-0.012146597	-0.0018118297	-0.007286829	0.05924288	0.0092454115	0.0036885692	-0.017384535	0.0028983632	-0.01026139	-0.0014872808	0.046328656	0.016616905	0.000484354	-0.0061466745	0.021154946	-0.00179913	-0.0042812238	-0.008195566	0.010362988	-0.008726133	0.00222951	-0.00084594387	0.036417212	0.017599018	0.009380875	-0.016639482	-0.0028080537	0.027950719	0.026460616	0.005040386	-0.0035531053	-0.014438194	-0.009544561	-0.028605461	-0.015329998	0.010278324	0.011096751	0.00081137236	-0.062132776	-0.018197319	0.0152396895	-0.00025452397	0.031088965	0.023074018	-0.030072987	0.013704431	-0.02894412	0.006050721	-0.018276338	-0.010442009	0.018897215	0.014483349	-0.0062708496	0.05621752	-0.03350474	0.002864497	0.023593297	0.013422215	0.009984818	0.025692986	0.0037506567	-0.004371533	0.0031100255	0.0046735047	0.01825376	0.0506635	-0.014020514	-0.0026274354	0.024722163	-0.012778762	0.051385973	0.008810798	0.010475875	0.011932112	-0.00025364204	0.0026994005	0.005144806	-0.022746647	0.055901438	-0.0007408182	0.017316801	0.0068522156	-0.018073142	0.02052278	0.037139688	-0.0037280796	-0.039848965	-0.026392885	-0.008534226	-0.014314019	-0.04106814	0.008443916	-0.0037421903	-0.0033386208	0.03402402	-0.06953814	0.0008642879	0.016673349	0.0030281828	0.010024329	0.01994706	0.022272523	0.0024044842	-0.0043094456	-0.003256778	0.024270616	-0.0033386208	-0.005300025	-0.030185873	0.007941571	-0.023931956	0.03788474	0.0060224994	-0.010594406	0.0047045485	-0.0012565688	-0.016695926	-0.012936803	0.008855953	0.0147317	-0.011480566	0.03795247	-0.0010942944	-0.008596313	0.023040153	0.008731778	0.0053762235	0.012056287	0.016797524	0.016199226	0.022080617	0.039081335	-0.00610152	-0.008607602	-0.0071795867	-0.055991746	-0.0155444825	-0.014347885	-0.04533525	-0.00538469	0.061726384	-0.016300824	0.031066388	-0.023773914	0.01700072	0.0012389303	-0.008223788	-0.004439265	0.031766284	-0.011170127	-0.04267113	0.028582884	0.010684716	-0.007490025	-0.023390101	-0.00018767396	-0.023886802	0.03424979	0.021312987	-0.010712937	-0.0031467136	0.024699586	0.020838864	-0.0025046712	-0.023638451	0.020725977	-0.00757469	0.0046904376	-0.029327935	-0.003101559	0.01010335	0.005743105	0.013083556	-0.0012473968	-0.0079302825	-0.0022930088	0.020816287	0.07974309	0.007422293	-0.008991417	0.008037525	-0.033527315	0.004117538	0.0060394322	0.028469997	-0.005348002	0.009019638	-0.04587711	-0.023570718	0.030501956	-0.0057233498	-0.033211235	-0.03350474	-0.027815254	-0.016312111	-0.012586854	0.0045719068	-0.010312189	-0.0033019327	-0.0047412366	0.012315926	-0.023751337	-0.027250823	-0.005020631	-0.004219136	0.005743105	0.025105977	-0.0038409662	0.010526674	-0.012236906	0.017655462	0.0375235	0.0047243037	-0.016808813	0.017553864	0.01422371	-0.013738298	0.011328169	0.0126094315	0.006869149	0.0010858278	0.047276903	-0.017350668	-0.001594523	-0.016684636	-0.00067802507	-0.0058023706	-0.03467876	-0.0085116485	0.021075925	0.011819226	-0.035581853	0.022261234	0.0053564687	0.0034007083	-0.038855564	-0.04233247	-0.030614842	0.040594015	0.007597267	0.0039482084	0.019800307	-0.0048202574	0.03946515	-0.0034853735	-0.014065669	0.029011853	-0.0029011853	0.0028927187	0.009623582	-0.017553864	-0.01295938	0.025692986	0.015612215	0.013027112	0.017237782	-0.058971953	-0.027566904	-0.000026810565	0.013907627	0.019382628	0.020917885	0.028424842	-0.010425076	0.026279997	0.030863192	-0.0062313396	-0.010696004	0.024202883	0.0019628154	0.01641371	-0.019619688	0.003341443	-0.0027487883	0.047276903	-0.03415948	-0.005057319	0.023751337	-0.020692112	-0.012552989	-0.004526752	0.0020827574	0.0071570096	0.0037619455	0.011570875	0.007546468	-0.04393546	0.005858814	-0.029169893	-0.00555402	0.0057177055	0.003925631	-0.02600907	-0.02280309	-0.002641546	-0.03221783	-0.03440783	0.00013334728	-0.0026175578	-0.0049162107	0.007111855	-0.011503143	-0.013038401	0.02835711	0.022994997	0.03492711	-0.0065699993	-0.04131649	0.022588605	0.012846493	-0.044477314	-0.002158956	-0.012146597	-0.04255824	-0.0048230793	-0.024654431	0.02196773	0.0063668033	-0.03275969	-0.022340255	-0.0076085557	0.009578426	0.027702369	0.013320617	0.029440822	0.0075690458	0.022328967	-0.00026316685	-0.026641235	0.009719535	-0.011187061	-0.009854999	-0.0061466745	-0.021448452	0.056352984	0.012236906	-0.0023706183	0.006485334	-0.0097759785	-0.033685356	0.01852469	0.030389069	-0.06299072	-0.030253606	-0.017282937	-0.041722883	-0.013918916	-0.012304638	-0.033775665	-0.010317834	0.012733607	-0.022058038	0.027070204	-0.0024806827	-0.013986648	-0.028086182	-0.0044449093	-0.0043433113	-0.012315926	0.009352653	-0.014449483	-0.044296697	-0.010825824	-0.004817435	-0.03449814	-0.011198349	-0.006496623	0.0136367	-0.04357422	0.027634636	0.0113959005	-0.014246287	0.0059378343	-0.017328091	0.014257575	0.056759376	-0.0015394908	0.010543607	0.022949843	-0.017813504	0.007868195	0.01683139	-0.0034063528	0.03072773	0.0010018684	0.005692306	0.025105977	0.04899278	0.008607602	-0.027363708	0.030930925	-0.004950077	0.019111698	0.0064684013	0.016594328	-0.009753401	-0.003722435	-0.041361645	-0.027995873	-0.023638451	0.007219097	-0.020082524	0.018479533	0.011570875	-0.023344945	0.008788221	0.004868234	-0.028808657	0.04696082	-0.004701726	-0.025376905	0.021583915	-0.019980926	0.010058194	-0.020082524	-0.022520874	0.029260203	0.018614998	-0.02567041	-0.014901029	0.012214328	-0.0051335176	0.017915102	0.006253917	-0.004475953	-0.032330718	0.0053395354	-0.041948654	-0.0071287877	0.019213296	-0.008776932	-0.011311236	-0.002671179	0.02659608	0.0045521515	0.017610308	-0.0052351155	-0.012948091	-0.03199206	0.017948966	-0.015758967	-0.011113685	0.015894432	0.00228172	0.005297203	0.01337706	0.0012368136	0.00062687334	-0.05495319	0.0021561338	-0.02298371	0.0021152124	-0.024089998	-0.013580256	0.010300901	0.0003933392	-0.002726211	-0.021629069	0.005624574	-0.026821854	-0.0121804625	-0.0018612175	0.0005767799	0.0154428845	0.018140875	-0.007817396	-0.026821854	0.01868273	0.01114755	-0.029914945	-0.021335565	0.005720528	0.013489947	0.03122443	-0.014652679	0.012767473	0.010475875	-0.020940462	-0.01649273	-0.019089121	0.04418381	0.03375309	0.025534946	0.043732263	0.025692986	0.0009926964	-0.0060902312	-0.0031777574	-0.029260203	0.0076875766	0.0047214814	0.009188968	-0.027070204	-0.040616594	-0.0065192003	-0.030592265	0.0021011017	0.010808891	0.017181339	0.027928142	0.024699586	-0.06651278	0.009651803	-0.021335565	-0.028041027	0.011457988	0.00853987	-0.0163234	-0.0026119135	0.0034204635	0.0029943166	-0.007693221	0.004425154	-0.016865255	0.019822884	0.006615154	-0.05057319	0.026731543	0.01228206	0.037681542	0.05707546	-0.01775706	-0.016526597	0.01726036	0.0147317	0.01952938	-0.023457833	0.014359173	0.011102396	-0.008528582	0.025399482	-0.0044279764	-0.02928278	0.053417932	0.0019614045	-0.015871854	0.018603709	-0.014043091	-0.00538469	0.03820082	0.022317678	0.017407112	0.006739329	0.02196773	-0.018073142	0.014833298	-0.014031802	0.007298118	0.0010166848	-0.010515385	0.02078242	-0.055675663	0.04291948	0.004701726	0.013072266	0.020827575	-0.037658963	-0.01388505	-0.0045747287	0.0019275384	-0.0011260437	0.006586932	-0.043145254	0.017802214	-0.023074018	0.0029773838
